State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons
assam,whole year,turmeric,25,60,100,5.04,2169.32,23.73636363636364,270.0,138.0
assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636363636364,164.0,782.0
assam,whole year,sweetpotato,90,20,120,5.14,2169.32,23.73636363636364,420.0,1344.0
assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,922.0,8228.0
assam,whole year,onion,120,60,65,5.9,2169.32,23.73636363636364,300.0,600.0
assam,whole year,banana,100,75,50,6.62,2169.32,23.73636363636364,1632.0,25278.0
assam,whole year,arecanut,100,40,140,6.06,2169.32,23.73636363636364,2800.0,1965.0
assam,summer,rice,80,40,40,5.6,497.88,25.03333333333333,12000.0,29412.0
assam,rabi,wheat,60,30,30,6.3,127.68,20.8,4100.0,5912.0
assam,rabi,rapeseed,50,40,20,4.98,127.68,20.8,3500.0,1631.0
assam,kharif,sesamum,30,15,30,6.36,1543.76,27.33333333333333,590.0,218.0
assam,kharif,jute,80,40,40,5.56,1543.76,27.33333333333333,3812.0,21093.0
assam,kharif,rice,80,40,40,5.38,1543.76,27.33333333333333,18042.0,23239.0
assam,whole year,turmeric,25,60,100,5.12,2169.32,23.73636363636364,230.0,117.0
assam,whole year,onion,120,60,65,6.12,2169.32,23.73636363636364,171.0,544.0
assam,kharif,jute,80,40,40,5.64,1543.76,27.33333333333333,19.0,169.0
assam,rabi,rice,80,40,40,5.56,127.68,20.8,55397.0,75492.0
assam,kharif,maize,80,40,20,5.32,1543.76,27.33333333333333,550.0,500.0
assam,kharif,jute,80,40,40,5.42,1543.76,27.33333333333333,194.0,1730.0
assam,kharif,rice,80,40,40,5.68,1543.76,27.33333333333333,14198.0,12823.0
assam,rabi,rice,80,40,40,5.4,127.68,20.8,104375.0,121213.0
assam,whole year,turmeric,25,60,100,5.12,2169.32,23.73636363636364,920.0,558.0
assam,whole year,tapioca,50,50,50,5.44,2169.32,23.73636363636364,412.0,1685.0
assam,whole year,sweetpotato,90,20,120,4.84,2169.32,23.73636363636364,500.0,1251.0
assam,whole year,potato,180,60,90,5.18,2169.32,23.73636363636364,7196.0,55405.0
assam,whole year,onion,120,60,65,6.04,2169.32,23.73636363636364,550.0,1375.0
assam,whole year,banana,100,75,50,6.68,2169.32,23.73636363636364,1890.0,24511.0
assam,whole year,arecanut,100,40,140,6.04,2169.32,23.73636363636364,4733.0,3148.0
assam,summer,rice,80,40,40,5.42,497.88,25.03333333333333,13501.0,27841.0
assam,rabi,wheat,60,30,30,6.11,127.68,20.8,4350.0,5210.0
assam,rabi,rapeseed,50,40,20,4.94,127.68,20.8,30188.0,10619.0
assam,kharif,sesamum,30,15,30,6.64,1543.76,27.33333333333333,1055.0,652.0
assam,kharif,maize,80,40,20,5.52,1543.76,27.33333333333333,821.0,501.0
assam,kharif,jute,80,40,40,5.6,1543.76,27.33333333333333,8235.0,80944.0
assam,kharif,cotton,120,40,20,5.58,1543.76,27.33333333333333,37.0,17.0
assam,kharif,rice,80,40,40,5.64,1543.76,27.33333333333333,68700.0,61025.0
assam,rabi,rice,80,40,40,5.5,127.68,20.8,87864.0,161235.0
assam,whole year,turmeric,25,60,100,5.08,2169.32,23.73636363636364,200.0,183.0
assam,whole year,potato,180,60,90,5.04,2169.32,23.73636363636364,1535.0,5939.0
assam,whole year,onion,120,60,65,5.9,2169.32,23.73636363636364,127.0,411.0
assam,kharif,sesamum,30,15,30,6.46,1543.76,27.33333333333333,160.0,83.0
assam,kharif,rice,80,40,40,5.6,1543.76,27.33333333333333,7271.0,12257.0
assam,rabi,rapeseed,50,40,20,5.14,127.68,20.8,11950.0,5667.0
assam,summer,rice,80,40,40,5.48,497.88,25.03333333333333,6385.0,4277.0
assam,whole year,turmeric,25,60,100,4.94,2169.32,23.73636363636364,447.0,336.0
assam,whole year,tapioca,50,50,50,5.6,2169.32,23.73636363636364,168.0,539.0
assam,whole year,sweetpotato,90,20,120,4.92,2169.32,23.73636363636364,2765.0,11613.0
assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,6023.0,61149.0
assam,whole year,onion,120,60,65,6.02,2169.32,23.73636363636364,1038.0,2699.0
assam,whole year,banana,100,75,50,6.6,2169.32,23.73636363636364,1683.0,25776.0
assam,whole year,arecanut,100,40,140,6.04,2169.32,23.73636363636364,2300.0,1685.0
assam,summer,rice,80,40,40,5.58,497.88,25.03333333333333,42747.0,113070.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,13360.0,19467.0
assam,rabi,rapeseed,50,40,20,5.12,127.68,20.8,13295.0,5392.0
assam,kharif,sesamum,30,15,30,6.44,1543.76,27.33333333333333,1905.0,953.0
assam,kharif,maize,80,40,20,5.42,1543.76,27.33333333333333,275.0,165.0
assam,kharif,jute,80,40,40,5.64,1543.76,27.33333333333333,16196.0,122374.0
assam,kharif,cotton,120,40,20,5.68,1543.76,27.33333333333333,4.0,2.0
assam,kharif,rice,80,40,40,5.5,1543.76,27.33333333333333,53533.0,31885.0
assam,rabi,rice,80,40,40,5.48,127.68,20.8,51348.0,78653.0
assam,whole year,turmeric,25,60,100,5.0,2169.32,23.73636363636364,300.0,194.0
assam,whole year,tapioca,50,50,50,5.62,2169.32,23.73636363636364,30.0,112.0
assam,whole year,sweetpotato,90,20,120,4.92,2169.32,23.73636363636364,166.0,554.0
assam,whole year,potato,180,60,90,5.0,2169.32,23.73636363636364,2590.0,11533.0
assam,whole year,onion,120,60,65,5.96,2169.32,23.73636363636364,141.0,378.0
assam,whole year,banana,100,75,50,6.64,2169.32,23.73636363636364,949.0,14156.0
assam,whole year,arecanut,100,40,140,5.92,2169.32,23.73636363636364,835.0,750.0
assam,rabi,wheat,60,30,30,6.8,127.68,20.8,2977.0,2877.0
assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,1556.0,13735.0
assam,whole year,sweetpotato,90,20,120,5.16,2169.32,23.73636363636364,106.0,265.0
assam,whole year,tapioca,50,50,50,5.62,2169.32,23.73636363636364,9.0,36.0
assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333333333,993.0,517.0
assam,kharif,jute,80,40,40,5.62,1543.76,27.33333333333333,4350.0,40674.0
assam,kharif,rice,80,40,40,5.38,1543.76,27.33333333333333,32802.0,22398.0
assam,rabi,rice,80,40,40,5.36,127.68,20.8,63400.0,107038.0
assam,whole year,turmeric,25,60,100,5.18,2169.32,23.73636363636364,290.0,134.0
assam,whole year,tapioca,50,50,50,5.42,2169.32,23.73636363636364,8.0,34.0
assam,whole year,potato,180,60,90,5.1,2169.32,23.73636363636364,1950.0,9042.0
assam,whole year,onion,120,60,65,6.06,2169.32,23.73636363636364,20.0,62.0
assam,whole year,banana,100,75,50,6.44,2169.32,23.73636363636364,900.0,11415.0
assam,whole year,arecanut,100,40,140,5.98,2169.32,23.73636363636364,2175.0,1003.0
assam,summer,rice,80,40,40,5.32,497.88,25.03333333333333,5000.0,6155.0
assam,rabi,rapeseed,50,40,20,4.82,127.68,20.8,220.0,104.0
assam,kharif,maize,80,40,20,5.6,1543.76,27.33333333333333,10.0,6.0
assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333333333,65.0,580.0
assam,kharif,rice,80,40,40,5.42,1543.76,27.33333333333333,5600.0,10546.0
assam,rabi,rice,80,40,40,5.6,127.68,20.8,101518.0,153253.0
assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,385.0,288.0
assam,whole year,tapioca,50,50,50,5.56,2169.32,23.73636363636364,280.0,1457.0
assam,whole year,sweetpotato,90,20,120,5.12,2169.32,23.73636363636364,243.0,764.0
assam,whole year,potato,180,60,90,5.12,2169.32,23.73636363636364,830.0,6279.0
assam,whole year,onion,120,60,65,5.92,2169.32,23.73636363636364,211.0,426.0
assam,whole year,banana,100,75,50,6.66,2169.32,23.73636363636364,1687.0,22635.0
assam,whole year,arecanut,100,40,140,5.94,2169.32,23.73636363636364,1234.0,766.0
assam,kharif,sesamum,30,15,30,6.32,1543.76,27.33333333333333,630.0,377.0
assam,summer,rice,80,40,40,5.52,497.88,25.03333333333333,1481.0,3286.0
assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,18040.0,8364.0
assam,summer,rice,80,40,40,5.32,497.88,25.03333333333333,6500.0,16962.0
assam,whole year,turmeric,25,60,100,4.86,2169.32,23.73636363636364,490.0,319.0
assam,whole year,tapioca,50,50,50,5.56,2169.32,23.73636363636364,26.0,111.0
assam,whole year,sweetpotato,90,20,120,5.0,2169.32,23.73636363636364,361.0,1119.0
assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,3669.0,19115.0
assam,whole year,onion,120,60,65,5.94,2169.32,23.73636363636364,210.0,561.0
assam,whole year,banana,100,75,50,6.46,2169.32,23.73636363636364,1195.0,15535.0
assam,whole year,arecanut,100,40,140,5.88,2169.32,23.73636363636364,2290.0,2513.0
assam,summer,rice,80,40,40,5.36,497.88,25.03333333333333,17523.0,16059.0
assam,rabi,wheat,60,30,30,6.5,127.68,20.8,925.0,951.0
assam,rabi,rapeseed,50,40,20,5.06,127.68,20.8,17365.0,5811.0
assam,kharif,sesamum,30,15,30,6.5,1543.76,27.33333333333333,361.0,133.0
assam,kharif,maize,80,40,20,5.5,1543.76,27.33333333333333,265.0,159.0
assam,kharif,jute,80,40,40,5.48,1543.76,27.33333333333333,670.0,4453.0
assam,kharif,cotton,120,40,20,5.38,1543.76,27.33333333333333,46.0,20.0
assam,kharif,rice,80,40,40,5.36,1543.76,27.33333333333333,19125.0,16422.0
assam,rabi,rice,80,40,40,5.44,127.68,20.8,60314.0,71134.0
assam,whole year,turmeric,25,60,100,4.94,2169.32,23.73636363636364,380.0,297.0
assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636363636364,807.0,3862.0
assam,whole year,sweetpotato,90,20,120,4.94,2169.32,23.73636363636364,392.0,1457.0
assam,whole year,potato,180,60,90,5.02,2169.32,23.73636363636364,2550.0,26006.0
assam,whole year,onion,120,60,65,5.86,2169.32,23.73636363636364,310.0,868.0
assam,whole year,banana,100,75,50,6.62,2169.32,23.73636363636364,900.0,14745.0
assam,whole year,arecanut,100,40,140,6.04,2169.32,23.73636363636364,1310.0,1702.0
assam,rabi,wheat,60,30,30,6.7,127.68,20.8,1700.0,1857.0
assam,rabi,wheat,60,30,30,6.12,127.68,20.8,1375.0,2056.0
assam,rabi,rapeseed,50,40,20,4.88,127.68,20.8,17115.0,7284.0
assam,kharif,sesamum,30,15,30,6.64,1543.76,27.33333333333333,2420.0,1444.0
assam,summer,rice,80,40,40,5.44,497.88,25.03333333333333,9430.0,20229.0
assam,rabi,wheat,60,30,30,6.12,127.68,20.8,1387.0,1702.0
assam,rabi,rapeseed,50,40,20,4.88,127.68,20.8,13125.0,6985.0
assam,kharif,sesamum,30,15,30,6.52,1543.76,27.33333333333333,79.0,37.0
assam,kharif,maize,80,40,20,5.4,1543.76,27.33333333333333,45.0,24.0
assam,kharif,jute,80,40,40,5.62,1543.76,27.33333333333333,100.0,892.0
assam,kharif,rice,80,40,40,5.52,1543.76,27.33333333333333,13709.0,11854.0
assam,rabi,rice,80,40,40,5.58,127.68,20.8,37500.0,54299.0
assam,whole year,turmeric,25,60,100,4.82,2169.32,23.73636363636364,200.0,101.0
assam,whole year,sweetpotato,90,20,120,4.98,2169.32,23.73636363636364,90.0,278.0
assam,whole year,potato,180,60,90,4.86,2169.32,23.73636363636364,1000.0,5178.0
assam,whole year,onion,120,60,65,5.86,2169.32,23.73636363636364,50.0,75.0
assam,whole year,banana,100,75,50,6.56,2169.32,23.73636363636364,1060.0,13155.0
assam,whole year,arecanut,100,40,140,5.94,2169.32,23.73636363636364,2500.0,2689.0
assam,summer,rice,80,40,40,5.5,497.88,25.03333333333333,1500.0,1952.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,10.0,13.0
assam,rabi,rapeseed,50,40,20,5.16,127.68,20.8,830.0,520.0
assam,kharif,sesamum,30,15,30,6.34,1543.76,27.33333333333333,51.0,20.0
assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333333333,20.0,10.0
assam,kharif,jute,80,40,40,5.64,1543.76,27.33333333333333,30.0,268.0
assam,kharif,rice,80,40,40,5.38,1543.76,27.33333333333333,6000.0,11105.0
assam,rabi,rice,80,40,40,5.58,127.68,20.8,76815.0,143633.0
assam,whole year,turmeric,25,60,100,5.08,2169.32,23.73636363636364,280.0,85.0
assam,whole year,arecanut,100,40,140,6.14,2169.32,23.73636363636364,2235.0,749.0
assam,whole year,banana,100,75,50,6.54,2169.32,23.73636363636364,2414.0,32484.0
assam,whole year,onion,120,60,65,5.96,2169.32,23.73636363636364,177.0,389.0
assam,whole year,potato,180,60,90,4.98,2169.32,23.73636363636364,3668.0,34177.0
assam,whole year,turmeric,25,60,100,5.1,2169.32,23.73636363636364,558.0,340.0
assam,kharif,jute,80,40,40,5.5,1543.76,27.33333333333333,2023.0,23549.0
assam,kharif,cotton,120,40,20,5.34,1543.76,27.33333333333333,662.0,320.0
assam,kharif,rice,80,40,40,5.36,1543.76,27.33333333333333,11471.0,13905.0
assam,rabi,rice,80,40,40,5.5,127.68,20.8,103004.0,147321.0
assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,955.0,821.0
assam,whole year,tapioca,50,50,50,5.62,2169.32,23.73636363636364,159.0,572.0
assam,whole year,sweetpotato,90,20,120,5.1,2169.32,23.73636363636364,604.0,1505.0
assam,whole year,potato,180,60,90,5.1,2169.32,23.73636363636364,7577.0,70935.0
assam,whole year,onion,120,60,65,5.98,2169.32,23.73636363636364,548.0,1511.0
assam,whole year,banana,100,75,50,6.62,2169.32,23.73636363636364,2785.0,35978.0
assam,whole year,banana,100,75,50,6.48,2169.32,23.73636363636364,2400.0,29299.0
assam,whole year,arecanut,100,40,140,6.16,2169.32,23.73636363636364,5217.0,3355.0
assam,rabi,wheat,60,30,30,6.7,127.68,20.8,6729.0,8325.0
assam,rabi,rapeseed,50,40,20,4.82,127.68,20.8,15444.0,7790.0
assam,kharif,sesamum,30,15,30,6.64,1543.76,27.33333333333333,1800.0,751.0
assam,kharif,maize,80,40,20,5.48,1543.76,27.33333333333333,302.0,187.0
assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333333333,4842.0,27435.0
assam,kharif,cotton,120,40,20,5.5,1543.76,27.33333333333333,102.0,48.0
assam,kharif,rice,80,40,40,5.6,1543.76,27.33333333333333,34903.0,41783.0
assam,rabi,rice,80,40,40,5.32,127.68,20.8,87876.0,161627.0
assam,whole year,turmeric,25,60,100,5.06,2169.32,23.73636363636364,264.0,166.0
assam,whole year,tapioca,50,50,50,5.66,2169.32,23.73636363636364,4.0,20.0
assam,whole year,sweetpotato,90,20,120,5.1,2169.32,23.73636363636364,70.0,204.0
assam,summer,rice,80,40,40,5.68,497.88,25.03333333333333,31307.0,51066.0
assam,whole year,arecanut,100,40,140,6.06,2169.32,23.73636363636364,4520.0,858.0
assam,summer,rice,80,40,40,5.64,497.88,25.03333333333333,7800.0,13416.0
assam,rabi,rapeseed,50,40,20,5.08,127.68,20.8,1350.0,1284.0
assam,kharif,cotton,120,40,20,5.56,1543.76,27.33333333333333,30.0,21.0
assam,kharif,rice,80,40,40,5.32,1543.76,27.33333333333333,6500.0,6230.0
assam,rabi,rice,80,40,40,5.58,127.68,20.8,116951.0,171521.0
assam,whole year,turmeric,25,60,100,4.82,2169.32,23.73636363636364,483.0,388.0
assam,whole year,sweetpotato,90,20,120,5.08,2169.32,23.73636363636364,269.0,878.0
assam,whole year,potato,180,60,90,5.1,2169.32,23.73636363636364,830.0,8737.0
assam,whole year,onion,120,60,65,6.1,2169.32,23.73636363636364,260.0,617.0
assam,summer,rice,80,40,40,5.4,497.88,25.03333333333333,1824.0,2135.0
assam,rabi,wheat,60,30,30,6.9,127.68,20.8,1418.0,2070.0
assam,rabi,rapeseed,50,40,20,4.88,127.68,20.8,16716.0,7582.0
assam,rabi,moong,20,40,20,5.64,127.68,20.8,422.0,262.0
assam,kharif,sesamum,30,15,30,6.64,1543.76,27.33333333333333,2617.0,1931.0
assam,kharif,jute,80,40,40,5.64,1543.76,27.33333333333333,1989.0,14078.0
assam,kharif,cotton,120,40,20,5.66,1543.76,27.33333333333333,740.0,365.0
assam,kharif,rice,80,40,40,5.54,1543.76,27.33333333333333,10477.0,10152.0
assam,rabi,rice,80,40,40,5.44,127.68,20.8,93947.0,146500.0
assam,whole year,turmeric,25,60,100,5.04,2169.32,23.73636363636364,813.0,703.0
assam,whole year,sweetpotato,90,20,120,5.08,2169.32,23.73636363636364,423.0,1050.0
assam,whole year,potato,180,60,90,5.02,2169.32,23.73636363636364,3101.0,23400.0
assam,whole year,onion,120,60,65,6.0,2169.32,23.73636363636364,567.0,1674.0
assam,summer,rice,80,40,40,5.64,497.88,25.03333333333333,24210.0,63293.0
assam,rabi,wheat,60,30,30,6.11,127.68,20.8,4106.0,5093.0
assam,rabi,rapeseed,50,40,20,5.06,127.68,20.8,8516.0,5993.0
assam,kharif,jute,80,40,40,5.48,1543.76,27.33333333333333,80.0,566.0
assam,rabi,moong,20,40,20,5.54,127.68,20.8,594.0,211.0
assam,kharif,sesamum,30,15,30,6.4,1543.76,27.33333333333333,36.0,16.0
assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,263.0,105.0
assam,kharif,sesamum,30,15,30,6.34,1543.76,27.33333333333333,372.0,134.0
assam,kharif,jute,80,40,40,5.44,1543.76,27.33333333333333,403.0,2833.0
assam,kharif,cotton,120,40,20,5.34,1543.76,27.33333333333333,15.0,8.0
assam,kharif,rice,80,40,40,5.64,1543.76,27.33333333333333,16105.0,9635.0
assam,rabi,rice,80,40,40,5.32,127.68,20.8,54496.0,69621.0
assam,whole year,turmeric,25,60,100,5.0,2169.32,23.73636363636364,403.0,315.0
assam,whole year,sweetpotato,90,20,120,5.04,2169.32,23.73636363636364,361.0,1373.0
assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,2721.0,30139.0
assam,whole year,onion,120,60,65,6.0,2169.32,23.73636363636364,348.0,974.0
assam,summer,rice,80,40,40,5.6,497.88,25.03333333333333,8110.0,15955.0
assam,rabi,wheat,60,30,30,6.9,127.68,20.8,2123.0,2481.0
assam,rabi,rapeseed,50,40,20,4.94,127.68,20.8,18051.0,10229.0
assam,rabi,moong,20,40,20,5.62,127.68,20.8,100.0,49.0
assam,kharif,sesamum,30,15,30,6.32,1543.76,27.33333333333333,710.0,421.0
assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333333333,2445.0,20828.0
assam,kharif,rice,80,40,40,5.62,1543.76,27.33333333333333,26393.0,22415.0
assam,rabi,rice,80,40,40,5.48,127.68,20.8,61309.0,121010.0
assam,whole year,turmeric,25,60,100,5.04,2169.32,23.73636363636364,377.0,174.0
assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636363636364,125.0,475.0
assam,whole year,potato,180,60,90,5.04,2169.32,23.73636363636364,1630.0,5950.0
assam,whole year,onion,120,60,65,6.18,2169.32,23.73636363636364,40.0,123.0
assam,summer,rice,80,40,40,5.64,497.88,25.03333333333333,6200.0,9368.0
assam,rabi,wheat,60,30,30,6.9,127.68,20.8,13.0,14.0
assam,rabi,moong,20,40,20,5.46,127.68,20.8,3.0,1.0
assam,kharif,sesamum,30,15,30,6.44,1543.76,27.33333333333333,654.0,272.0
assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333333333,3335.0,18463.0
assam,kharif,cotton,120,40,20,5.4,1543.76,27.33333333333333,46.0,21.0
assam,whole year,onion,120,60,65,5.92,2169.32,23.73636363636364,163.0,526.0
assam,summer,rice,80,40,40,5.64,497.88,25.03333333333333,3680.0,7498.0
assam,rabi,wheat,60,30,30,6.6,127.68,20.8,1500.0,1526.0
assam,rabi,rapeseed,50,40,20,5.18,127.68,20.8,3210.0,1415.0
assam,rabi,moong,20,40,20,5.64,127.68,20.8,186.0,80.0
assam,kharif,sesamum,30,15,30,6.68,1543.76,27.33333333333333,150.0,60.0
assam,kharif,jute,80,40,40,5.62,1543.76,27.33333333333333,685.0,5858.0
assam,kharif,rice,80,40,40,5.48,1543.76,27.33333333333333,4855.0,5378.0
assam,rabi,rice,80,40,40,5.54,127.68,20.8,39497.0,53533.0
assam,whole year,turmeric,25,60,100,4.88,2169.32,23.73636363636364,227.0,116.0
assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636363636364,350.0,1142.0
assam,whole year,potato,180,60,90,4.98,2169.32,23.73636363636364,875.0,5267.0
assam,whole year,onion,120,60,65,5.94,2169.32,23.73636363636364,226.0,448.0
assam,summer,rice,80,40,40,5.54,497.88,25.03333333333333,16320.0,37813.0
assam,rabi,wheat,60,30,30,6.12,127.68,20.8,2468.0,3445.0
assam,rabi,rapeseed,50,40,20,5.08,127.68,20.8,3500.0,1407.0
assam,rabi,moong,20,40,20,5.66,127.68,20.8,118.0,50.0
assam,kharif,sesamum,30,15,30,6.32,1543.76,27.33333333333333,423.0,159.0
assam,kharif,jute,80,40,40,5.36,1543.76,27.33333333333333,2300.0,22655.0
assam,kharif,rice,80,40,40,5.48,1543.76,27.33333333333333,15560.0,14578.0
assam,rabi,rice,80,40,40,5.32,127.68,20.8,8350.0,16203.0
assam,whole year,turmeric,25,60,100,4.88,2169.32,23.73636363636364,260.0,142.0
assam,whole year,sweetpotato,90,20,120,5.14,2169.32,23.73636363636364,45.0,221.0
assam,whole year,potato,180,60,90,4.88,2169.32,23.73636363636364,1591.0,12234.0
assam,whole year,sweetpotato,90,20,120,4.94,2169.32,23.73636363636364,113.0,283.0
assam,whole year,turmeric,25,60,100,4.96,2169.32,23.73636363636364,312.0,94.0
assam,rabi,rice,80,40,40,5.4,127.68,20.8,74870.0,154482.0
assam,kharif,rice,80,40,40,5.64,1543.76,27.33333333333333,28014.0,11482.0
assam,rabi,rice,80,40,40,5.62,127.68,20.8,77555.0,131732.0
assam,whole year,turmeric,25,60,100,5.16,2169.32,23.73636363636364,169.0,106.0
assam,whole year,sweetpotato,90,20,120,5.1,2169.32,23.73636363636364,65.0,187.0
assam,whole year,potato,180,60,90,4.84,2169.32,23.73636363636364,1315.0,8008.0
assam,whole year,onion,120,60,65,5.98,2169.32,23.73636363636364,182.0,400.0
assam,summer,rice,80,40,40,5.52,497.88,25.03333333333333,474.0,712.0
assam,rabi,wheat,60,30,30,6.4,127.68,20.8,745.0,875.0
assam,rabi,rapeseed,50,40,20,5.02,127.68,20.8,7230.0,4130.0
assam,rabi,moong,20,40,20,5.64,127.68,20.8,771.0,370.0
assam,kharif,sesamum,30,15,30,6.36,1543.76,27.33333333333333,99.0,45.0
assam,rabi,moong,20,40,20,5.68,127.68,20.8,325.0,146.0
assam,kharif,jute,80,40,40,5.36,1543.76,27.33333333333333,109.0,772.0
assam,rabi,rice,80,40,40,5.54,127.68,20.8,38500.0,83658.0
assam,whole year,sweetpotato,90,20,120,4.9,2169.32,23.73636363636364,80.0,254.0
assam,whole year,potato,180,60,90,4.94,2169.32,23.73636363636364,1070.0,4175.0
assam,whole year,onion,120,60,65,6.12,2169.32,23.73636363636364,48.0,82.0
assam,summer,rice,80,40,40,5.46,497.88,25.03333333333333,2010.0,3938.0
assam,rabi,wheat,60,30,30,6.5,127.68,20.8,7.0,7.0
assam,rabi,rapeseed,50,40,20,5.04,127.68,20.8,880.0,368.0
assam,kharif,sesamum,30,15,30,6.46,1543.76,27.33333333333333,65.0,26.0
assam,kharif,jute,80,40,40,5.62,1543.76,27.33333333333333,25.0,177.0
assam,kharif,cotton,120,40,20,5.68,1543.76,27.33333333333333,55.0,21.0
assam,kharif,rice,80,40,40,5.48,1543.76,27.33333333333333,6000.0,9635.0
assam,kharif,rice,80,40,40,5.68,1543.76,27.33333333333333,3512.0,2225.0
assam,rabi,rice,80,40,40,5.66,127.68,20.8,87750.0,105101.0
assam,rabi,rapeseed,50,40,20,5.0,127.68,20.8,18535.0,9433.0
assam,summer,rice,80,40,40,5.5,497.88,25.03333333333333,16412.0,15839.0
assam,rabi,rapeseed,50,40,20,5.16,127.68,20.8,25850.0,13599.0
assam,kharif,sesamum,30,15,30,6.34,1543.76,27.33333333333333,905.0,543.0
assam,kharif,jute,80,40,40,5.44,1543.76,27.33333333333333,8000.0,51600.0
assam,kharif,rice,80,40,40,5.4,1543.76,27.33333333333333,83830.0,59762.0
assam,rabi,rice,80,40,40,5.52,127.68,20.8,54045.0,81042.0
assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,346.0,190.0
assam,whole year,sweetpotato,90,20,120,4.86,2169.32,23.73636363636364,157.0,518.0
assam,whole year,potato,180,60,90,4.94,2169.32,23.73636363636364,2565.0,17215.0
assam,whole year,onion,120,60,65,6.0,2169.32,23.73636363636364,17.0,36.0
